TYPE_PANIER,DATE_PANIER,LEAD_ID,VEHICULE_ID,AGENCE_LIVRAISON_COM,PRIX_VENTE_TTC_COM,TYPE_LIVRAISON_COM
Reprise,2024-02-22 06:33:53.506300,2152438557857,66847337920,Strasbourg,11803,En Agence
Reprise,2024-02-22 09:15:04.670126,1153088436636,51948048743,Toulon,13015,En Agence
Reprise,2024-02-22 11:56:15.833951,8028185636827,13307067394,Marseille,8084,En Agence
Reprise,2024-02-22 14:37:26.997776,6577802878982,98888300827,Rennes,14628,En Agence
Reprise,2024-02-22 17:18:38.161601,4675987172524,12648178847,Lyon,4227,En Agence
Reprise,2024-02-22 19:59:49.325426,8344602651482,36529908297,Toulon,4570,En Agence
Reprise,2024-02-22 22:41:00.489251,6993234919016,82293444691,Rennes,9403,En Agence
Reprise,2024-02-23 01:22:11.653076,8281716856691,52762670329,Lille,6280,En Agence
Reprise,2024-02-23 04:03:22.816901,3946375591477,50825490780,Lille,5516,A Domicile
Reprise,2024-02-23 06:44:33.980726,6372786361653,74151255157,Lyon,3337,A Domicile
Reprise,2024-02-23 09:25:45.144551,8343076354169,23957251357,Nice,11264,A Domicile
Reprise,2024-02-23 12:06:56.308376,3878231926002,10565980326,Marseille,8197,En Agence
Reprise,2024-02-23 14:48:07.472201,7280166122674,98616221904,Nantes,12717,A Domicile
Reprise,2024-02-23 17:29:18.636026,5947401055683,77908795907,Lyon,12778,En Agence
Reprise,2024-02-23 20:10:29.799851,9730444244451,21327016609,Rennes,12378,En Agence
Reprise,2024-02-23 22:51:40.963676,6488096101555,52030433757,Lille,5319,A Domicile
Reprise,2024-02-24 01:32:52.127501,3370776557156,34084996227,Nantes,10402,En Agence
Reprise,2024-02-24 04:14:03.291326,3549501802386,60954280720,Toulon,6330,En Agence
Reprise,2024-02-24 06:55:14.455151,3405884413229,37503625573,Toulouse,10229,A Domicile
Reprise,2024-02-24 09:36:25.618977,8898935502121,42716360129,Toulon,13574,En Agence
Reprise,2024-02-24 12:17:36.782802,8717739695593,54738672439,Nice,12246,En Agence
Reprise,2024-02-24 14:58:47.946627,2726563142237,48250232197,Toulon,5176,A Domicile
Reprise,2024-02-24 17:39:59.110452,8777313300148,58869447471,Nice,11509,A Domicile
Reprise,2024-02-24 20:21:10.274277,5646042105491,58197118276,Toulouse,4184,En Agence
Reprise,2024-02-24 23:02:21.438102,2210540620761,60720197108,Strasbourg,14764,En Agence
Reprise,2024-02-25 01:43:32.601927,7153876761078,54608105874,Lille,5729,En Agence
Reprise,2024-02-25 04:24:43.765752,4279946490557,90695014192,Toulon,11612,A Domicile
Reprise,2024-02-25 07:05:54.929577,1165472308494,86637873476,Lyon,9707,En Agence
Reprise,2024-02-25 09:47:06.093402,6574158448659,21125531354,Lyon,10409,A Domicile
Reprise,2024-02-25 12:28:17.257227,1738595644850,57187897440,Strasbourg,7130,A Domicile
Reprise,2024-02-25 15:09:28.421052,5295267087541,92398957437,Lyon,13311,A Domicile
Reprise,2024-02-25 17:50:39.584877,2744294131065,99641701742,Marseille,7782,En Agence
Reprise,2024-02-25 20:31:50.748702,2703707956927,53917343602,Nantes,12570,A Domicile
Reprise,2024-02-25 23:13:01.912527,2187191155947,52001497934,Nantes,13610,En Agence
Reprise,2024-02-26 01:54:13.076352,9765479187478,81095664904,Paris Sud,5177,En Agence
Reprise,2024-02-26 04:35:24.240177,5157266334167,70800780809,Grenoble,9571,En Agence
Reprise,2024-02-26 07:16:35.404002,8405254875798,46545637531,Montpellier,14700,En Agence
Reprise,2024-02-26 09:57:46.567828,2321515240414,78906572676,Grenoble,6657,En Agence
Reprise,2024-02-26 12:38:57.731653,5886872268510,15380743043,Paris Sud,10817,A Domicile
Reprise,2024-02-26 15:20:08.895478,3640837808082,10390966971,Marseille,3331,A Domicile
Reprise,2024-02-26 18:01:20.059303,3271424845994,47303729221,Bordeaux,14622,En Agence
Reprise,2024-02-26 20:42:31.223128,6707803445095,22843010224,Toulon,11377,En Agence
Reprise,2024-02-26 23:23:42.386953,8013839743080,66209938589,Toulouse,12111,En Agence
Reprise,2024-02-27 02:04:53.550778,3346367554166,14497430237,Nantes,7079,A Domicile
Reprise,2024-02-27 04:46:04.714603,4399119307297,33403530500,Lyon,11469,En Agence
Reprise,2024-02-27 07:27:15.878428,7215169910781,12919174837,Grenoble,8672,A Domicile
Reprise,2024-02-27 10:08:27.042253,7546998194840,86882579968,Paris Nord,14349,En Agence
Reprise,2024-02-27 12:49:38.206078,8779149431311,69666518414,Paris Sud,7739,A Domicile
Reprise,2024-02-27 15:30:49.369903,1685160148849,79888401546,Paris Nord,7817,En Agence
Reprise,2024-02-27 18:12:00.533728,9100005881931,71181759634,Toulon,14485,En Agence
Reprise,2024-02-27 20:53:11.697553,6172842442997,93331257839,Paris Sud,13349,A Domicile
Reprise,2024-02-27 23:34:22.861378,3555901087202,97112699543,Toulouse,13208,En Agence
Reprise,2024-02-28 02:15:34.025203,7832559175545,51307945389,Rennes,5069,A Domicile
Reprise,2024-02-28 04:56:45.189028,3008145546693,60041800889,Nantes,6643,En Agence
Reprise,2024-02-28 07:37:56.352853,5373535802523,63801129727,Nice,14077,A Domicile
Reprise,2024-02-28 10:19:07.516679,8547815572360,48989499430,Strasbourg,3485,A Domicile
Reprise,2024-02-28 13:00:18.680504,2643825733650,71286925606,Strasbourg,14117,En Agence
Reprise,2024-02-28 15:41:29.844329,1955645313767,83099407839,Rennes,14237,A Domicile
Reprise,2024-02-28 18:22:41.008154,4566394467694,90984856175,Nantes,3371,En Agence
Reprise,2024-02-28 21:03:52.171979,7080489505546,60947212468,Paris Sud,12389,En Agence
Reprise,2024-02-28 23:45:03.335804,5045794587789,98481286775,Montpellier,5182,A Domicile
Reprise,2024-02-29 02:26:14.499629,4404684673815,98548262109,Lille,8255,En Agence
Reprise,2024-02-29 05:07:25.663454,9150684897682,63514498029,Bordeaux,11459,En Agence
Reprise,2024-02-29 07:48:36.827279,3001884148950,15685981219,Marseille,7490,En Agence
Reprise,2024-02-29 10:29:47.991104,2059587127729,39507829444,Paris Sud,6301,En Agence
Reprise,2024-02-29 13:10:59.154929,1391242735191,15078361264,Montpellier,6606,En Agence
Reprise,2024-02-29 15:52:10.318754,8609617449381,55723964895,Strasbourg,3277,A Domicile
Reprise,2024-02-29 18:33:21.482579,9125664165927,94120948291,Rennes,10852,En Agence
Reprise,2024-02-29 21:14:32.646404,9674307817007,80342061646,Marseille,5069,En Agence
Reprise,2024-02-29 23:55:43.810229,4193932199652,78381789182,Paris Nord,10206,A Domicile
Reprise,2024-03-01 02:36:54.974054,7399830793056,41098517858,Toulouse,4832,En Agence
Reprise,2024-03-01 05:18:06.137879,3422935080122,18548763435,Grenoble,5103,A Domicile
Reprise,2024-03-01 07:59:17.301704,5408647100028,99653707976,Montpellier,9978,En Agence
Reprise,2024-03-01 10:40:28.465530,3272469613230,75224165095,Marseille,4147,A Domicile
Reprise,2024-03-01 13:21:39.629355,9611403407675,68313324571,Nice,12487,En Agence
Reprise,2024-03-01 16:02:50.793180,8444503189150,99258695478,Nantes,3657,A Domicile
Reprise,2024-03-01 18:44:01.957005,5866264292572,61023323451,Nantes,5444,A Domicile
Reprise,2024-03-01 21:25:13.120830,6185037518694,67082206035,Rennes,11213,En Agence
Reprise,2024-03-02 00:06:24.284655,2315133966857,64514044119,Montpellier,9152,En Agence
Reprise,2024-03-02 02:47:35.448480,7282475647132,30799084544,Bordeaux,14845,A Domicile
Reprise,2024-03-02 05:28:46.612305,4671105533285,23674139399,Toulon,12070,En Agence
Reprise,2024-03-02 08:09:57.776130,4939868396646,77374300781,Nice,8512,En Agence
Reprise,2024-03-02 10:51:08.939955,7332715059394,98818156248,Grenoble,12233,En Agence
Reprise,2024-03-02 13:32:20.103780,9057815055882,82264698869,Lille,7799,En Agence
Reprise,2024-03-02 16:13:31.267605,1616574463840,61488266269,Nantes,6808,En Agence
Reprise,2024-03-02 18:54:42.431430,8946485822559,56581636092,Rennes,6122,En Agence
Reprise,2024-03-02 21:35:53.595255,2609775061630,59271225107,Bordeaux,10993,En Agence
Reprise,2024-03-03 00:17:04.759080,2899530975393,58681171949,Nice,6861,A Domicile
Reprise,2024-03-03 02:58:15.922905,4066115742812,34019449250,Strasbourg,13080,A Domicile
Reprise,2024-03-03 05:39:27.086730,4791305597724,78366387100,Nice,14253,En Agence
Reprise,2024-03-03 08:20:38.250555,9944327367214,75991041745,Nice,3619,En Agence
Reprise,2024-03-03 11:01:49.414381,3687341326103,93318839989,Nice,10196,A Domicile
Reprise,2024-03-03 13:43:00.578206,8541642953223,28600258335,Montpellier,9838,A Domicile
Reprise,2024-03-03 16:24:11.742031,1619374320979,81631681118,Toulon,10800,A Domicile
Reprise,2024-03-03 19:05:22.905856,7727376166045,10048868375,Rennes,13627,A Domicile
Reprise,2024-03-03 21:46:34.069681,7153937344542,50658762802,Montpellier,14427,En Agence
Reprise,2024-03-04 00:27:45.233506,6531410966113,71458514929,Toulon,8065,En Agence
Reprise,2024-03-04 03:08:56.397331,3222850809401,31375449437,Toulon,9367,A Domicile
Reprise,2024-03-04 05:50:07.561156,3120810877897,64132170255,Montpellier,10437,A Domicile
Reprise,2024-03-04 08:31:18.724981,4814667959644,56433679210,Paris Sud,7881,A Domicile
Reprise,2024-03-04 11:12:29.888806,1702718865555,37069481175,Toulouse,3709,A Domicile
Reprise,2024-03-04 13:53:41.052631,2059986737533,13045698994,Strasbourg,11145,En Agence
Reprise,2024-03-04 16:34:52.216456,9025726041564,11374586382,Nantes,14487,En Agence
Reprise,2024-03-04 19:16:03.380281,8296248246690,93501562278,Marseille,3281,En Agence
Reprise,2024-03-04 21:57:14.544106,9780434586082,39594455622,Paris Nord,10282,En Agence
Reprise,2024-03-05 00:38:25.707931,7227172861035,48284578368,Lyon,5322,En Agence
Reprise,2024-03-05 03:19:36.871756,1104819600815,47537923010,Bordeaux,7933,En Agence
Reprise,2024-03-05 06:00:48.035581,4406202195996,82412637369,Toulouse,7225,A Domicile
Reprise,2024-03-05 08:41:59.199406,9048087271996,33476098790,Lyon,6283,En Agence
Reprise,2024-03-05 11:23:10.363232,4960447212454,42193611316,Paris Sud,4229,A Domicile
Reprise,2024-03-05 14:04:21.527057,7118056718717,16441664689,Lyon,11160,En Agence
Reprise,2024-03-05 16:45:32.690882,5747961221964,36216633997,Bordeaux,5755,A Domicile
Reprise,2024-03-05 19:26:43.854707,6265948767028,67577072975,Lyon,9068,En Agence
Reprise,2024-03-05 22:07:55.018532,7368278990645,30834713611,Strasbourg,14227,En Agence
Reprise,2024-03-06 00:49:06.182357,9462938972357,98330338036,Nantes,6300,En Agence
Reprise,2024-03-06 03:30:17.346182,7668038360614,74465730465,Lille,14049,En Agence
Reprise,2024-03-06 06:11:28.510007,9458706893263,45152014836,Lyon,9268,En Agence
Reprise,2024-03-06 08:52:39.673832,4264133749139,67765465695,Grenoble,6208,A Domicile
Reprise,2024-03-06 11:33:50.837657,6617183963652,47876896873,Toulon,3262,En Agence
Reprise,2024-03-06 14:15:02.001482,7523874556360,59844026255,Nice,3820,A Domicile
Reprise,2024-03-06 16:56:13.165307,1323646853384,14950274374,Strasbourg,4230,A Domicile
Reprise,2024-03-06 19:37:24.329132,3504696034263,90316558415,Lille,11154,En Agence
Reprise,2024-03-06 22:18:35.492957,5518196468037,78453766594,Toulon,6696,En Agence
Reprise,2024-03-07 00:59:46.656782,4167118792760,15393829747,Nice,5553,En Agence
Reprise,2024-03-07 03:40:57.820607,4546498900972,47578831484,Montpellier,6716,En Agence
Reprise,2024-03-07 06:22:08.984432,5430853570626,69844941446,Strasbourg,14365,A Domicile
Reprise,2024-03-07 09:03:20.148257,4846677616781,75183609790,Bordeaux,10766,En Agence
Reprise,2024-03-07 11:44:31.312083,1806881295356,59110417961,Toulouse,12541,A Domicile
Reprise,2024-03-07 14:25:42.475908,7795173833732,97778713932,Rennes,7014,En Agence
Reprise,2024-03-07 17:06:53.639733,5564611136080,85337080998,Lille,10660,En Agence
Reprise,2024-03-07 19:48:04.803558,4581077183462,27020893780,Toulon,7969,A Domicile
Reprise,2024-03-07 22:29:15.967383,5018365095313,47926699873,Grenoble,12569,En Agence
Reprise,2024-03-08 01:10:27.131208,7686430906525,24612038476,Toulon,4281,En Agence
Reprise,2024-03-08 03:51:38.295033,9470313238131,89630256218,Paris Sud,9536,En Agence
Reprise,2024-03-08 06:32:49.458858,7890462547880,45084125635,Lille,7499,A Domicile
Reprise,2024-03-08 09:14:00.622683,4339151231967,56666188936,Paris Nord,8972,En Agence
Reprise,2024-03-08 11:55:11.786508,5768627021352,40032989613,Montpellier,7860,A Domicile
Reprise,2024-03-08 14:36:22.950333,8337773239854,96744988231,Rennes,7283,En Agence
Reprise,2024-03-08 17:17:34.114158,6666262071877,27591482607,Toulouse,13890,A Domicile
Reprise,2024-03-08 19:58:45.277983,7313066796374,99346310167,Paris Nord,3721,En Agence
Reprise,2024-03-08 22:39:56.441808,2581902668008,11721596732,Paris Nord,13945,En Agence
Reprise,2024-03-09 01:21:07.605633,8621862018270,20376714660,Lyon,10732,A Domicile
Reprise,2024-03-09 04:02:18.769458,5295776403450,43127661506,Toulon,9876,En Agence
Reprise,2024-03-09 06:43:29.933283,2844750996035,63758219277,Montpellier,8489,En Agence
Reprise,2024-03-09 09:24:41.097108,9622041129760,23109620915,Marseille,10503,En Agence
Reprise,2024-03-09 12:05:52.260934,4271357527849,31120773208,Nice,10959,En Agence
Reprise,2024-03-09 14:47:03.424759,9128597750842,68704572328,Marseille,12921,En Agence
Reprise,2024-03-09 17:28:14.588584,6394237452576,66691180125,Nice,14614,A Domicile
Reprise,2024-03-09 20:09:25.752409,8949600773956,59263612448,Rennes,4222,En Agence
Reprise,2024-03-09 22:50:36.916234,2411629920845,12434675488,Rennes,3931,A Domicile
Reprise,2024-03-10 01:31:48.080059,9712349063733,53064037542,Grenoble,5852,En Agence
Reprise,2024-03-10 04:12:59.243884,6918726505696,81616146447,Bordeaux,8265,A Domicile
Reprise,2024-03-10 06:54:10.407709,4132104417868,10209044719,Toulouse,12370,A Domicile
Reprise,2024-03-10 09:35:21.571534,6643586379431,76040349037,Marseille,9877,En Agence
Reprise,2024-03-10 12:16:32.735359,3697041621740,22182032017,Nantes,4768,A Domicile
Reprise,2024-03-10 14:57:43.899184,9614456205136,88624937418,Nice,4118,En Agence
Reprise,2024-03-10 17:38:55.063009,3762360489295,77168800350,Paris Sud,13575,A Domicile
Reprise,2024-03-10 20:20:06.226834,1812137970621,85410545846,Strasbourg,12490,A Domicile
Reprise,2024-03-10 23:01:17.390659,4471239324626,79918519259,Marseille,12712,En Agence
Reprise,2024-03-11 01:42:28.554484,5350980369038,77458756153,Toulouse,14555,En Agence
Reprise,2024-03-11 04:23:39.718309,4029137864181,20084012567,Nice,12888,En Agence
Reprise,2024-03-11 07:04:50.882134,4368860368039,16750246661,Rennes,13044,En Agence
Reprise,2024-03-11 09:46:02.045959,7297004832819,96702936065,Paris Nord,10247,En Agence
Reprise,2024-03-11 12:27:13.209785,3562492467299,63297965598,Paris Sud,13348,En Agence
Reprise,2024-03-11 15:08:24.373610,3574821043466,70898484082,Toulon,12731,A Domicile
Reprise,2024-03-11 17:49:35.537435,9362348692158,91947601989,Marseille,10291,En Agence
Reprise,2024-03-11 20:30:46.701260,6970593178730,51165107511,Rennes,11179,En Agence
Reprise,2024-03-11 23:11:57.865085,2523130168242,29506457704,Grenoble,6720,En Agence
Reprise,2024-03-12 01:53:09.028910,7142330701568,55875750978,Lille,3280,En Agence
Reprise,2024-03-12 04:34:20.192735,2925338929027,90726525375,Paris Nord,14843,A Domicile
Reprise,2024-03-12 07:15:31.356560,5209887906719,71290724832,Paris Nord,3056,En Agence
Reprise,2024-03-12 09:56:42.520385,1971254553753,66154460951,Nantes,9468,En Agence
Reprise,2024-03-12 12:37:53.684210,8261194306292,43271646297,Toulon,3090,A Domicile
Reprise,2024-03-12 15:19:04.848035,8465684895060,45762949156,Rennes,3003,A Domicile
Reprise,2024-03-12 18:00:16.011860,2661475333590,25623803312,Strasbourg,11724,En Agence
Reprise,2024-03-12 20:41:27.175685,1495580484444,49228581519,Grenoble,10626,En Agence
Reprise,2024-03-12 23:22:38.339510,3302457522881,65064469998,Nantes,11606,En Agence
Reprise,2024-03-13 02:03:49.503335,1527165910663,35124594407,Lyon,11827,A Domicile
Reprise,2024-03-13 04:45:00.667160,3258486486477,18655874325,Strasbourg,8328,En Agence
Reprise,2024-03-13 07:26:11.830985,5799521533265,63438843319,Grenoble,11454,En Agence
Reprise,2024-03-13 10:07:22.994810,4122780853103,39587936742,Strasbourg,11936,En Agence
Reprise,2024-03-13 12:48:34.158636,2597443790510,19351278959,Bordeaux,8744,A Domicile
Reprise,2024-03-13 15:29:45.322461,5623172038418,33916012500,Nice,9258,En Agence
Reprise,2024-03-13 18:10:56.486286,4434900216995,56753550874,Strasbourg,3310,En Agence
Reprise,2024-03-13 20:52:07.650111,4049343358151,49437573326,Grenoble,11798,A Domicile
Reprise,2024-03-13 23:33:18.813936,2554513426264,74051597971,Paris Sud,8827,A Domicile
Reprise,2024-03-14 02:14:29.977761,6153336348652,26144557746,Lille,12736,En Agence
Reprise,2024-03-14 04:55:41.141586,9463671645870,35024234559,Toulon,9969,A Domicile
Reprise,2024-03-14 07:36:52.305411,5159804225498,93603328094,Grenoble,14178,En Agence
Reprise,2024-03-14 10:18:03.469236,1964046221528,39269056114,Bordeaux,3108,A Domicile
Reprise,2024-03-14 12:59:14.633061,5060150920545,75537144745,Lyon,5333,En Agence
Reprise,2024-03-14 15:40:25.796886,3946413323545,39188049517,Montpellier,9615,A Domicile
Reprise,2024-03-14 18:21:36.960711,6828956204386,50187580088,Toulouse,7463,En Agence
Reprise,2024-03-14 21:02:48.124536,1287263570492,36931676432,Nice,8225,A Domicile
Reprise,2024-03-14 23:43:59.288361,7282166703928,74849296848,Toulouse,7095,A Domicile
Reprise,2024-03-15 02:25:10.452186,1409925337051,98575797213,Lyon,14715,A Domicile
Reprise,2024-03-15 05:06:21.616011,2136250019690,75800303897,Nantes,7156,En Agence
Reprise,2024-03-15 07:47:32.779836,1045577781022,93465820526,Toulon,13306,En Agence
Reprise,2024-03-15 10:28:43.943661,3230918177804,45034387882,Strasbourg,5294,En Agence
Reprise,2024-03-15 13:09:55.107487,2742055275103,44022852288,Nice,7518,A Domicile
Reprise,2024-03-15 15:51:06.271312,7840720796449,29556223911,Paris Sud,14164,A Domicile
Reprise,2024-03-15 18:32:17.435137,3932750294131,66977391924,Paris Nord,9411,En Agence
Reprise,2024-03-15 21:13:28.598962,8465684895060,40315640701,Montpellier,3337,En Agence
Reprise,2024-03-15 23:54:39.762787,8223644996206,29484621939,Rennes,8572,En Agence
Reprise,2024-03-16 02:35:50.926612,9886099311145,89475783500,Lille,14452,En Agence
Reprise,2024-03-16 05:17:02.090437,6082920276207,30580201292,Rennes,3612,En Agence
Reprise,2024-03-16 07:58:13.254262,6286094903628,32937475920,Paris Sud,10795,En Agence
Reprise,2024-03-16 10:39:24.418087,5681212200005,67834904709,Strasbourg,5811,A Domicile
Reprise,2024-03-16 13:20:35.581912,8720869474598,23934823688,Paris Sud,9923,A Domicile
Reprise,2024-03-16 16:01:46.745737,3867707448618,51018451564,Rennes,6318,En Agence
Reprise,2024-03-16 18:42:57.909562,7116669848853,81668550558,Lyon,5735,A Domicile
Reprise,2024-03-16 21:24:09.073387,8035240194101,77737788976,Bordeaux,13223,En Agence
Reprise,2024-03-17 00:05:20.237212,3526561879636,43666478063,Paris Sud,13773,A Domicile
Reprise,2024-03-17 02:46:31.401037,8672211240366,49650348007,Toulon,6430,En Agence
Reprise,2024-03-17 05:27:42.564862,8543084611095,57588364060,Lille,7019,En Agence
Reprise,2024-03-17 08:08:53.728687,5646790460025,67203793487,Montpellier,10404,En Agence
Reprise,2024-03-17 10:50:04.892512,6895536917461,14541059388,Lyon,11708,En Agence
Reprise,2024-03-17 13:31:16.056338,5169269133112,37279313917,Nantes,5802,A Domicile
Reprise,2024-03-17 16:12:27.220163,3497967299627,19837012653,Paris Sud,5131,A Domicile
Reprise,2024-03-17 18:53:38.383988,4251896880151,86106586647,Paris Sud,9138,A Domicile
Reprise,2024-03-17 21:34:49.547813,9596059740928,39166049887,Nantes,11527,En Agence
Reprise,2024-03-18 00:16:00.711638,3570886018658,30042373344,Paris Nord,14525,En Agence
Reprise,2024-03-18 02:57:11.875463,8211931471282,34256624186,Grenoble,6325,En Agence
Reprise,2024-03-18 05:38:23.039288,9839197166920,58089899881,Lyon,9614,A Domicile
Reprise,2024-03-18 08:19:34.203113,1323646853384,64775828069,Paris Sud,11255,En Agence
Reprise,2024-03-18 11:00:45.366938,8231582058776,66108109440,Marseille,6897,A Domicile
Reprise,2024-03-18 13:41:56.530763,6208699362101,34892383709,Marseille,5301,En Agence
